"Reporting starts","Reporting ends","Campaign name","Campaign delivery","Ad set budget","Ad set budget type","Amount spent (USD)",Reach,Impressions,Results,"Result indicator","Cost per results",Leads,"Cost per lead (USD)",actions:click_to_call_native_call_placed,Contacts,"Cost per contact (USD)"
2026-02-17,2026-02-17,"Training Campaign October",inactive,"Using ad set budget",0,39.52,10906,14760,155,actions:link_click,0.25496774,,,,,
2026-02-17,2026-02-17,"TOF | Winners | FREE Dog Training Evaluation",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-17,2026-02-17,"DogiZone - Traffic - Jobs",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-17,2026-02-17,"Engagement - DogiZone",inactive,7.66,Daily,0,0,0,,,,,,,,
2026-02-17,2026-02-17,"Traffic - DogiZone",inactive,8.33,Daily,0,0,0,,,,,,,,
2026-02-17,2026-02-17,"Brand - DogiZone",inactive,4,Daily,0,0,0,,,,,,,,
2026-02-17,2026-02-17,"Post: ""Our state-of-the-art, award-winning full service...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-17,2026-02-17,"Post: ""In case you missed our February birthday...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-17,2026-02-17,"Post: ""What our happy customers are saying!""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-17,2026-02-17,"Post: ""Some good tips in here for keeping your dog safe...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-17,2026-02-17,"Post: ""January is #NationalTrainYourDogMonth
Our...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-17,2026-02-17,"Post: ""Oh come on!  How cute is this?   
People UPS""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-17,2026-02-17,"Post: ""Do you believe in the human-animal bond AND have...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-17,2026-02-17,"Optimize for Lead Generation",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-17,2026-02-17,"Doggie Daycare 201707",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-16,2026-02-16,"TOF | Creative T | FREE Dog Training Evaluation",inactive,10,Daily,0,0,0,,,,,,,,
2026-02-16,2026-02-16,"ET  | Awareness_Broad | CBO | Calls | Social Events",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-16,2026-02-16,"Lead Campaign",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-16,2026-02-16,"ET | MOFU | Lead | ABO | Training + Boarding",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-16,2026-02-16,"Dog Training Fall 2017",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-16,2026-02-16,"ET | TOFU | Lead | ABO | Boarding",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-16,2026-02-16,cou,inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-16,2026-02-16,"ET | MOFU | Contact | ABO | Training + Boarding",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-16,2026-02-16,"ET | TOFU | Contact | ABO | Boarding",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-16,2026-02-16,"ET | TOFU | Lead/Contact | ABO | Training",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-16,2026-02-16,"ET | MOFU | Lead - Call (+40%)| ABO | Training + Boarding",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-16,2026-02-16,"ET | TOFU | Lead - Call (+40%) | ABO | Training + Boarding",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-16,2026-02-16,"ET | TOFU | Lead - Only Calls | ABO | Training + Boarding",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-16,2026-02-16,"New Sales Campaign",inactive,25,Daily,0,0,0,,,,,,,,
2026-02-16,2026-02-16,"Training Campaign October",inactive,"Using ad set budget",0,41.98,11694,16153,189,actions:link_click,0.2221164,,,,,
2026-02-16,2026-02-16,"TOF | Winners | FREE Dog Training Evaluation",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-16,2026-02-16,"DogiZone - Traffic - Jobs",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-16,2026-02-16,"Engagement - DogiZone",inactive,7.66,Daily,0,0,0,,,,,,,,
2026-02-16,2026-02-16,"Traffic - DogiZone",inactive,8.33,Daily,0,0,0,,,,,,,,
2026-02-16,2026-02-16,"Brand - DogiZone",inactive,4,Daily,0,0,0,,,,,,,,
2026-02-16,2026-02-16,"Post: ""Our state-of-the-art, award-winning full service...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-16,2026-02-16,"Post: ""In case you missed our February birthday...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-16,2026-02-16,"Post: ""What our happy customers are saying!""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-16,2026-02-16,"Post: ""Some good tips in here for keeping your dog safe...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-16,2026-02-16,"Post: ""January is #NationalTrainYourDogMonth
Our...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-16,2026-02-16,"Post: ""Oh come on!  How cute is this?   
People UPS""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-16,2026-02-16,"Post: ""Do you believe in the human-animal bond AND have...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-16,2026-02-16,"Optimize for Lead Generation",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-16,2026-02-16,"Doggie Daycare 201707",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-15,2026-02-15,"TOF | Creative T | FREE Dog Training Evaluation",inactive,10,Daily,0,0,0,,,,,,,,
2026-02-15,2026-02-15,"ET  | Awareness_Broad | CBO | Calls | Social Events",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-15,2026-02-15,"Lead Campaign",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-15,2026-02-15,"ET | MOFU | Lead | ABO | Training + Boarding",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-15,2026-02-15,"Dog Training Fall 2017",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-15,2026-02-15,"ET | TOFU | Lead | ABO | Boarding",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-15,2026-02-15,cou,inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-15,2026-02-15,"ET | MOFU | Contact | ABO | Training + Boarding",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-15,2026-02-15,"ET | TOFU | Contact | ABO | Boarding",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-15,2026-02-15,"ET | TOFU | Lead/Contact | ABO | Training",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-15,2026-02-15,"ET | MOFU | Lead - Call (+40%)| ABO | Training + Boarding",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-15,2026-02-15,"ET | TOFU | Lead - Call (+40%) | ABO | Training + Boarding",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-15,2026-02-15,"ET | TOFU | Lead - Only Calls | ABO | Training + Boarding",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-15,2026-02-15,"New Sales Campaign",inactive,25,Daily,0,0,0,,,,,,,,
2026-02-15,2026-02-15,"Training Campaign October",inactive,"Using ad set budget",0,44.18,12093,16243,166,actions:link_click,0.26614458,,,,,
2026-02-15,2026-02-15,"TOF | Winners | FREE Dog Training Evaluation",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-15,2026-02-15,"DogiZone - Traffic - Jobs",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-15,2026-02-15,"Engagement - DogiZone",inactive,7.66,Daily,0,0,0,,,,,,,,
2026-02-15,2026-02-15,"Traffic - DogiZone",inactive,8.33,Daily,0,0,0,,,,,,,,
2026-02-15,2026-02-15,"Brand - DogiZone",inactive,4,Daily,0,0,0,,,,,,,,
2026-02-15,2026-02-15,"Post: ""Our state-of-the-art, award-winning full service...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-15,2026-02-15,"Post: ""In case you missed our February birthday...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-15,2026-02-15,"Post: ""What our happy customers are saying!""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-15,2026-02-15,"Post: ""Some good tips in here for keeping your dog safe...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-15,2026-02-15,"Post: ""January is #NationalTrainYourDogMonth
Our...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-15,2026-02-15,"Post: ""Oh come on!  How cute is this?   
People UPS""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-15,2026-02-15,"Post: ""Do you believe in the human-animal bond AND have...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-15,2026-02-15,"Optimize for Lead Generation",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-15,2026-02-15,"Doggie Daycare 201707",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-14,2026-02-14,"TOF | Creative T | FREE Dog Training Evaluation",inactive,10,Daily,0,0,0,,,,,,,,
2026-02-14,2026-02-14,"ET  | Awareness_Broad | CBO | Calls | Social Events",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-14,2026-02-14,"Lead Campaign",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-14,2026-02-14,"ET | MOFU | Lead | ABO | Training + Boarding",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-14,2026-02-14,"Dog Training Fall 2017",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-14,2026-02-14,"ET | TOFU | Lead | ABO | Boarding",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-14,2026-02-14,cou,inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-14,2026-02-14,"ET | MOFU | Contact | ABO | Training + Boarding",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-14,2026-02-14,"ET | TOFU | Contact | ABO | Boarding",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-14,2026-02-14,"ET | TOFU | Lead/Contact | ABO | Training",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-14,2026-02-14,"ET | MOFU | Lead - Call (+40%)| ABO | Training + Boarding",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-14,2026-02-14,"ET | TOFU | Lead - Call (+40%) | ABO | Training + Boarding",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-14,2026-02-14,"ET | TOFU | Lead - Only Calls | ABO | Training + Boarding",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-14,2026-02-14,"New Sales Campaign",inactive,25,Daily,0,0,0,,,,,,,,
2026-02-14,2026-02-14,"Training Campaign October",inactive,"Using ad set budget",0,40.13,10178,13559,143,actions:link_click,0.28062937,,,,,
2026-02-14,2026-02-14,"TOF | Winners | FREE Dog Training Evaluation",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-14,2026-02-14,"DogiZone - Traffic - Jobs",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-14,2026-02-14,"Engagement - DogiZone",inactive,7.66,Daily,0,0,0,,,,,,,,
2026-02-14,2026-02-14,"Traffic - DogiZone",inactive,8.33,Daily,0,0,0,,,,,,,,
2026-02-14,2026-02-14,"Brand - DogiZone",inactive,4,Daily,0,0,0,,,,,,,,
2026-02-14,2026-02-14,"Post: ""Our state-of-the-art, award-winning full service...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-14,2026-02-14,"Post: ""In case you missed our February birthday...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-14,2026-02-14,"Post: ""What our happy customers are saying!""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-14,2026-02-14,"Post: ""Some good tips in here for keeping your dog safe...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-14,2026-02-14,"Post: ""January is #NationalTrainYourDogMonth
Our...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-14,2026-02-14,"Post: ""Oh come on!  How cute is this?   
People UPS""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-14,2026-02-14,"Post: ""Do you believe in the human-animal bond AND have...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-14,2026-02-14,"Optimize for Lead Generation",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-14,2026-02-14,"Doggie Daycare 201707",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-13,2026-02-13,"TOF | Creative T | FREE Dog Training Evaluation",inactive,10,Daily,0,0,0,,,,,,,,
2026-02-13,2026-02-13,"ET  | Awareness_Broad | CBO | Calls | Social Events",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-13,2026-02-13,"Lead Campaign",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-13,2026-02-13,"ET | MOFU | Lead | ABO | Training + Boarding",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-13,2026-02-13,"Dog Training Fall 2017",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-13,2026-02-13,"ET | TOFU | Lead | ABO | Boarding",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-13,2026-02-13,cou,inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-13,2026-02-13,"ET | MOFU | Contact | ABO | Training + Boarding",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-13,2026-02-13,"ET | TOFU | Contact | ABO | Boarding",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-13,2026-02-13,"ET | TOFU | Lead/Contact | ABO | Training",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-13,2026-02-13,"ET | MOFU | Lead - Call (+40%)| ABO | Training + Boarding",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-13,2026-02-13,"ET | TOFU | Lead - Call (+40%) | ABO | Training + Boarding",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-13,2026-02-13,"ET | TOFU | Lead - Only Calls | ABO | Training + Boarding",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-13,2026-02-13,"New Sales Campaign",inactive,25,Daily,0,0,0,,,,,,,,
2026-02-13,2026-02-13,"Training Campaign October",inactive,"Using ad set budget",0,40.29,10169,13987,157,actions:link_click,0.2566242,,,,,
2026-02-13,2026-02-13,"TOF | Winners | FREE Dog Training Evaluation",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-13,2026-02-13,"DogiZone - Traffic - Jobs",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-13,2026-02-13,"Engagement - DogiZone",inactive,7.66,Daily,0,0,0,,,,,,,,
2026-02-13,2026-02-13,"Traffic - DogiZone",inactive,8.33,Daily,0,0,0,,,,,,,,
2026-02-13,2026-02-13,"Brand - DogiZone",inactive,4,Daily,0,0,0,,,,,,,,
2026-02-13,2026-02-13,"Post: ""Our state-of-the-art, award-winning full service...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-13,2026-02-13,"Post: ""In case you missed our February birthday...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-13,2026-02-13,"Post: ""What our happy customers are saying!""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-13,2026-02-13,"Post: ""Some good tips in here for keeping your dog safe...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-13,2026-02-13,"Post: ""January is #NationalTrainYourDogMonth
Our...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-13,2026-02-13,"Post: ""Oh come on!  How cute is this?   
People UPS""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-13,2026-02-13,"Post: ""Do you believe in the human-animal bond AND have...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-13,2026-02-13,"Optimize for Lead Generation",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-13,2026-02-13,"Doggie Daycare 201707",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-12,2026-02-12,"TOF | Creative T | FREE Dog Training Evaluation",inactive,10,Daily,0,0,0,,,,,,,,
2026-02-12,2026-02-12,"ET  | Awareness_Broad | CBO | Calls | Social Events",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-12,2026-02-12,"Lead Campaign",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-12,2026-02-12,"ET | MOFU | Lead | ABO | Training + Boarding",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-12,2026-02-12,"Dog Training Fall 2017",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-12,2026-02-12,"ET | TOFU | Lead | ABO | Boarding",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-12,2026-02-12,cou,inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-12,2026-02-12,"ET | MOFU | Contact | ABO | Training + Boarding",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-12,2026-02-12,"ET | TOFU | Contact | ABO | Boarding",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-12,2026-02-12,"ET | TOFU | Lead/Contact | ABO | Training",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-12,2026-02-12,"ET | MOFU | Lead - Call (+40%)| ABO | Training + Boarding",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-12,2026-02-12,"ET | TOFU | Lead - Call (+40%) | ABO | Training + Boarding",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-12,2026-02-12,"ET | TOFU | Lead - Only Calls | ABO | Training + Boarding",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-12,2026-02-12,"New Sales Campaign",inactive,25,Daily,0,0,0,,,,,,,,
2026-02-12,2026-02-12,"Training Campaign October",inactive,"Using ad set budget",0,40.08,9852,13825,144,actions:link_click,0.27833333,1,40.08,,,
2026-02-12,2026-02-12,"TOF | Winners | FREE Dog Training Evaluation",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-12,2026-02-12,"DogiZone - Traffic - Jobs",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-12,2026-02-12,"Engagement - DogiZone",inactive,7.66,Daily,0,0,0,,,,,,,,
2026-02-12,2026-02-12,"Traffic - DogiZone",inactive,8.33,Daily,0,0,0,,,,,,,,
2026-02-12,2026-02-12,"Brand - DogiZone",inactive,4,Daily,0,0,0,,,,,,,,
2026-02-12,2026-02-12,"Post: ""Our state-of-the-art, award-winning full service...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-12,2026-02-12,"Post: ""In case you missed our February birthday...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-12,2026-02-12,"Post: ""What our happy customers are saying!""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-12,2026-02-12,"Post: ""Some good tips in here for keeping your dog safe...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-12,2026-02-12,"Post: ""January is #NationalTrainYourDogMonth
Our...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-12,2026-02-12,"Post: ""Oh come on!  How cute is this?   
People UPS""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-12,2026-02-12,"Post: ""Do you believe in the human-animal bond AND have...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-12,2026-02-12,"Optimize for Lead Generation",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-12,2026-02-12,"Doggie Daycare 201707",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-11,2026-02-11,"TOF | Creative T | FREE Dog Training Evaluation",inactive,10,Daily,0,0,0,,,,,,,,
2026-02-11,2026-02-11,"ET  | Awareness_Broad | CBO | Calls | Social Events",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-11,2026-02-11,"Lead Campaign",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-11,2026-02-11,"ET | MOFU | Lead | ABO | Training + Boarding",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-11,2026-02-11,"Dog Training Fall 2017",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-11,2026-02-11,"ET | TOFU | Lead | ABO | Boarding",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-11,2026-02-11,cou,inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-11,2026-02-11,"ET | MOFU | Contact | ABO | Training + Boarding",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-11,2026-02-11,"ET | TOFU | Contact | ABO | Boarding",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-11,2026-02-11,"ET | TOFU | Lead/Contact | ABO | Training",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-11,2026-02-11,"ET | MOFU | Lead - Call (+40%)| ABO | Training + Boarding",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-11,2026-02-11,"ET | TOFU | Lead - Call (+40%) | ABO | Training + Boarding",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-11,2026-02-11,"ET | TOFU | Lead - Only Calls | ABO | Training + Boarding",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-11,2026-02-11,"New Sales Campaign",inactive,25,Daily,0,0,0,,,,,,,,
2026-02-11,2026-02-11,"Training Campaign October",inactive,"Using ad set budget",0,39.87,10003,14070,181,actions:link_click,0.22027624,,,,,
2026-02-11,2026-02-11,"TOF | Winners | FREE Dog Training Evaluation",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-11,2026-02-11,"DogiZone - Traffic - Jobs",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-11,2026-02-11,"Engagement - DogiZone",inactive,7.66,Daily,0,0,0,,,,,,,,
2026-02-11,2026-02-11,"Traffic - DogiZone",inactive,8.33,Daily,0,0,0,,,,,,,,
2026-02-11,2026-02-11,"Brand - DogiZone",inactive,4,Daily,0,0,0,,,,,,,,
2026-02-11,2026-02-11,"Post: ""Our state-of-the-art, award-winning full service...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-11,2026-02-11,"Post: ""In case you missed our February birthday...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-11,2026-02-11,"Post: ""What our happy customers are saying!""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-11,2026-02-11,"Post: ""Some good tips in here for keeping your dog safe...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-11,2026-02-11,"Post: ""January is #NationalTrainYourDogMonth
Our...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-11,2026-02-11,"Post: ""Oh come on!  How cute is this?   
People UPS""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-11,2026-02-11,"Post: ""Do you believe in the human-animal bond AND have...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-11,2026-02-11,"Optimize for Lead Generation",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-11,2026-02-11,"Doggie Daycare 201707",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-10,2026-02-10,"TOF | Creative T | FREE Dog Training Evaluation",inactive,10,Daily,0,0,0,,,,,,,,
2026-02-10,2026-02-10,"ET  | Awareness_Broad | CBO | Calls | Social Events",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-02-10,2026-02-10,"Lead Campaign",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
